dataset,estimator,shift_type,cost_type,n_samples,method,parameter,validity (before),validity (after),cost,plausibility,sparsity,time,time per samples
COMPAS,RandomForest,label,std,351,BetaRobust,0.9,1.0,0.09401709401709402,1.4754592935307642,0.4453027326248822,1.50997150997151,97.58269596099854,0.27801337880626364
COMPAS,RandomForest,label,std,351,DiRARTE-W,0.1,1.0,0.08262108262108261,1.3922040034951246,0.4538767502891998,1.45014245014245,28.061194896697998,0.0799464242071168
COMPAS,RandomForest,label,std,351,DiRARTE-W,0.2,1.0,0.13675213675213677,1.5777806550919082,0.4504528125918686,1.475783475783476,28.061194896697998,0.0799464242071168
COMPAS,RandomForest,label,std,351,DiRARTE-W,0.3,1.0,0.2222222222222222,1.728055875092384,0.4487453729936591,1.5242165242165244,28.061194896697998,0.0799464242071168
COMPAS,RandomForest,label,std,351,DiRARTE-W,0.4,1.0,0.49572649572649574,2.0841232673413637,0.442983981263761,1.6723646723646723,28.061194896697998,0.0799464242071168
COMPAS,RandomForest,label,std,351,DiRARTE-W,0.5,1.0,0.698005698005698,2.525844454830772,0.44217043695126057,1.8774928774928774,28.061194896697998,0.0799464242071168
COMPAS,RandomForest,label,std,351,DiRARTE-X,0.04,1.0,0.11396011396011396,1.5111686781248068,0.4470775178519621,1.4586894586894585,29.3801109790802,0.08370401988341937
COMPAS,RandomForest,label,std,351,DiRARTE-X,0.08,1.0,0.1339031339031339,1.6799969444261325,0.4449722124972033,1.5356125356125356,29.3801109790802,0.08370401988341937
COMPAS,RandomForest,label,std,351,DiRARTE-X,0.12,1.0,0.18233618233618235,1.9441220975064104,0.4440313950846995,1.6951566951566952,29.3801109790802,0.08370401988341937
COMPAS,RandomForest,label,std,351,DiRARTE-X,0.16,1.0,0.21082621082621084,2.172005575052426,0.4422627014334164,1.7663817663817662,29.3801109790802,0.08370401988341937
COMPAS,RandomForest,label,std,351,DiRARTE-X,0.2,1.0,0.23931623931623933,2.368855468317249,0.4347301283777539,1.7834757834757837,29.3801109790802,0.08370401988341937
COMPAS,RandomForest,label,std,430,Baseline,0.0,1.0,0.14418604651162792,1.1036415473159304,0.46460500499883906,1.2953488372093023,30.169973134994507,0.07016272822091746
COMPAS,RandomForest,label,std,430,RobX,0.5,1.0,0.23953488372093024,1.702475829041644,0.45180034889739595,2.009302325581395,175.2264621257782,0.4075034002925074
COMPAS,RandomForest,label,std,430,RobX,0.525,1.0,0.3186046511627907,2.102431495606513,0.44666968080107633,2.0906976744186045,175.2264621257782,0.4075034002925074
COMPAS,RandomForest,label,std,430,RobX,0.55,0.9930232558139535,0.43488372093023253,2.7842075881358737,0.45085784404203005,2.395784543325527,175.2264621257782,0.4075034002925074
COMPAS,RandomForest,label,std,430,RobX,0.575,0.9976744186046511,0.5046511627906977,2.7634028089302642,0.44041347405150194,2.3240093240093236,175.2264621257782,0.4075034002925074
COMPAS,RandomForest,label,std,430,RobX,0.6,0.9883720930232558,0.7744186046511627,3.1596973006618496,0.4322130326252234,2.414117647058823,175.2264621257782,0.4075034002925074
COMPAS,RandomForest,label,std,430,BetaRobust,0.7,1.0,0.1697674418604651,1.3008022321530082,0.4609230029705868,1.3488372093023258,105.45677018165588,0.24524830274803694
COMPAS,RandomForest,label,std,430,BetaRobust,0.75,1.0,0.18604651162790697,1.353402209857833,0.46001464840982703,1.3651162790697673,105.45677018165588,0.24524830274803694
COMPAS,RandomForest,label,std,430,BetaRobust,0.8,1.0,0.20465116279069767,1.4204407615516628,0.45970766700911525,1.3813953488372093,105.45677018165588,0.24524830274803694
COMPAS,RandomForest,label,std,430,BetaRobust,0.85,1.0,0.19534883720930232,1.4952436952520844,0.45794769418856546,1.458139534883721,105.45677018165588,0.24524830274803694
COMPAS,RandomForest,label,std,430,BetaRobust,0.9,1.0,0.2372093023255814,1.6133961398850187,0.45357977669291927,1.4488372093023254,105.45677018165588,0.24524830274803694
COMPAS,RandomForest,label,std,430,DiRARTE-W,0.1,1.0,0.2116279069767442,1.2735654329138364,0.465455298833437,1.344186046511628,30.42585802078247,0.07075780935065691
COMPAS,RandomForest,label,std,430,DiRARTE-W,0.2,1.0,0.2558139534883721,1.4774035565218393,0.45977069742894633,1.4674418604651163,30.42585802078247,0.07075780935065691
COMPAS,RandomForest,label,std,430,DiRARTE-W,0.3,1.0,0.35348837209302325,1.6871840877046944,0.45346297539098285,1.513953488372093,30.42585802078247,0.07075780935065691
COMPAS,RandomForest,label,std,430,DiRARTE-W,0.4,1.0,0.4813953488372093,1.905735153319958,0.4466336439671212,1.5697674418604652,30.42585802078247,0.07075780935065691
COMPAS,RandomForest,label,std,430,DiRARTE-W,0.5,1.0,0.5651162790697675,2.143421641269858,0.4447031569635182,1.7186046511627906,30.42585802078247,0.07075780935065691
COMPAS,RandomForest,label,std,430,DiRARTE-X,0.04,1.0,0.27209302325581397,1.4761837284824657,0.4540221970278306,1.4395348837209303,31.789916038513184,0.07393003729886787
COMPAS,RandomForest,label,std,430,DiRARTE-X,0.08,1.0,0.313953488372093,1.6616756779597264,0.4488023258692445,1.513953488372093,31.789916038513184,0.07393003729886787
COMPAS,RandomForest,label,std,430,DiRARTE-X,0.12,1.0,0.3116279069767442,1.8114227420031315,0.4438924029203183,1.5953488372093023,31.789916038513184,0.07393003729886787
COMPAS,RandomForest,label,std,430,DiRARTE-X,0.16,1.0,0.3627906976744186,1.899460590056216,0.43772045338043314,1.5604651162790697,31.789916038513184,0.07393003729886787
COMPAS,RandomForest,label,std,430,DiRARTE-X,0.2,1.0,0.40232558139534885,1.9628404557933077,0.43588246475949594,1.569767441860465,31.789916038513184,0.07393003729886787
COMPAS,RandomForest,label,std,406,Baseline,0.0,1.0,0.03940886699507389,1.215447755525159,0.46909691865681635,1.3940886699507389,32.39023494720459,0.07977890381084875
COMPAS,RandomForest,label,std,406,RobX,0.5,1.0,0.16748768472906403,2.2216834630867877,0.4570934379372892,2.2019704433497536,169.320867061615,0.4170464705951108
COMPAS,RandomForest,label,std,406,RobX,0.525,0.9852216748768473,0.26108374384236455,2.998382934108181,0.45205676428674607,2.4624999999999995,169.320867061615,0.4170464705951108
COMPAS,RandomForest,label,std,406,RobX,0.55,0.9827586206896551,0.4064039408866995,3.55031446340132,0.43986026248142485,2.538847117794486,169.320867061615,0.4170464705951108
COMPAS,RandomForest,label,std,406,RobX,0.575,0.9926108374384236,0.5073891625615764,3.9459552715545105,0.4374054710554061,2.774193548387097,169.320867061615,0.4170464705951108
COMPAS,RandomForest,label,std,406,RobX,0.6,0.812807881773399,0.6182266009852216,4.328003224617568,0.4415902469547877,2.748484848484848,169.320867061615,0.4170464705951108
COMPAS,RandomForest,label,std,406,BetaRobust,0.7,1.0,0.054187192118226604,1.3989160103996285,0.46258877562952355,1.4679802955665027,107.17029094696045,0.2639662338595085
COMPAS,RandomForest,label,std,406,BetaRobust,0.75,1.0,0.0665024630541872,1.4565571495337988,0.46297379355706697,1.5246305418719208,107.17029094696045,0.2639662338595085
COMPAS,RandomForest,label,std,406,BetaRobust,0.8,1.0,0.07635467980295567,1.4955970596227808,0.46324034569981887,1.559113300492611,107.17029094696045,0.2639662338595085
COMPAS,RandomForest,label,std,406,BetaRobust,0.85,1.0,0.0960591133004926,1.5803021817944418,0.46308548071474936,1.625615763546798,107.17029094696045,0.2639662338595085
COMPAS,RandomForest,label,std,406,BetaRobust,0.9,1.0,0.12561576354679804,1.7311713767252093,0.466290303124142,1.7807881773399017,107.17029094696045,0.2639662338595085
COMPAS,RandomForest,label,std,406,DiRARTE-W,0.1,1.0,0.07635467980295567,1.4733444702049536,0.4677644505872868,1.5369458128078817,32.06437301635742,0.07897628821762911
COMPAS,RandomForest,label,std,406,DiRARTE-W,0.2,1.0,0.1748768472906404,1.718494352963265,0.4656324055400808,1.6896551724137931,32.06437301635742,0.07897628821762911
COMPAS,RandomForest,label,std,406,DiRARTE-W,0.3,1.0,0.2857142857142857,1.9176904609913297,0.462280409331737,1.805418719211823,32.06437301635742,0.07897628821762911
COMPAS,RandomForest,label,std,406,DiRARTE-W,0.4,1.0,0.42610837438423643,2.181623590300366,0.4598505666338753,1.8645320197044337,32.06437301635742,0.07897628821762911
COMPAS,RandomForest,label,std,406,DiRARTE-W,0.5,1.0,0.6354679802955665,2.522794115075438,0.45228077351932505,1.8817733990147782,32.06437301635742,0.07897628821762911
COMPAS,RandomForest,label,std,406,DiRARTE-X,0.04,1.0,0.15024630541871922,1.6704369518270654,0.4662702945558179,1.6798029556650247,33.69649004936218,0.08299628090975907
COMPAS,RandomForest,label,std,406,DiRARTE-X,0.08,1.0,0.1748768472906404,1.9714714783591567,0.46103103663739725,1.7857142857142856,33.69649004936218,0.08299628090975907
COMPAS,RandomForest,label,std,406,DiRARTE-X,0.12,1.0,0.21182266009852216,2.1264298124316303,0.4611853635462629,1.938423645320197,33.69649004936218,0.08299628090975907
COMPAS,RandomForest,label,std,406,DiRARTE-X,0.16,1.0,0.26108374384236455,2.361522263593279,0.457607967857158,1.980295566502463,33.69649004936218,0.08299628090975907
COMPAS,RandomForest,label,std,406,DiRARTE-X,0.2,1.0,0.27586206896551724,2.4917117758843426,0.45418400714030643,1.9876847290640396,33.69649004936218,0.08299628090975907
COMPAS,RandomForest,label,std,438,Baseline,0.0,1.0,0.1506849315068493,1.0774472215669997,0.4584756529364364,1.3470319634703196,31.239017009735107,0.07132195664323084
COMPAS,RandomForest,label,std,438,RobX,0.5,0.9954337899543378,0.2694063926940639,1.9851127582841606,0.4397009131867994,2.0573394495412844,178.98646092414856,0.40864488795467707
COMPAS,RandomForest,label,std,438,RobX,0.525,1.0,0.4292237442922374,2.461710879771343,0.43311041210704554,2.191780821917808,178.98646092414856,0.40864488795467707
COMPAS,RandomForest,label,std,438,RobX,0.55,0.997716894977169,0.5388127853881278,2.8286653315093573,0.4323561901776995,2.4027459954233406,178.98646092414856,0.40864488795467707
COMPAS,RandomForest,label,std,438,RobX,0.575,0.9817351598173516,0.7100456621004566,3.2233278008853685,0.429452126761195,2.551162790697675,178.98646092414856,0.40864488795467707
COMPAS,RandomForest,label,std,438,RobX,0.6,0.9657534246575342,0.9269406392694064,3.7519769013199387,0.4253859818453727,2.872340425531915,178.98646092414856,0.40864488795467707
COMPAS,RandomForest,label,std,438,BetaRobust,0.7,1.0,0.1506849315068493,1.2623395019654573,0.45524399609177923,1.401826484018265,107.96236324310303,0.24648941379703887
COMPAS,RandomForest,label,std,438,BetaRobust,0.75,1.0,0.15296803652968036,1.2966720356839478,0.4561586664514426,1.4200913242009134,107.96236324310303,0.24648941379703887
COMPAS,RandomForest,label,std,438,BetaRobust,0.8,1.0,0.1598173515981735,1.3228065814242653,0.45589701528701093,1.4429223744292234,107.96236324310303,0.24648941379703887
COMPAS,RandomForest,label,std,438,BetaRobust,0.85,1.0,0.16666666666666666,1.3892547817645817,0.4554639235382261,1.4178082191780819,107.96236324310303,0.24648941379703887
COMPAS,RandomForest,label,std,438,BetaRobust,0.9,1.0,0.20319634703196346,1.5226888072134923,0.45010698151623174,1.4634703196347032,107.96236324310303,0.24648941379703887
COMPAS,RandomForest,label,std,438,DiRARTE-W,0.1,1.0,0.18949771689497716,1.3282343757080672,0.45968899745682346,1.4155251141552512,31.587261199951172,0.07211703470308486
COMPAS,RandomForest,label,std,438,DiRARTE-W,0.2,1.0,0.2785388127853881,1.495577754053646,0.45655061629031546,1.4703196347031962,31.587261199951172,0.07211703470308486
COMPAS,RandomForest,label,std,438,DiRARTE-W,0.3,1.0,0.4726027397260274,1.7343652975358905,0.44558683540070726,1.461187214611872,31.587261199951172,0.07211703470308486
COMPAS,RandomForest,label,std,438,DiRARTE-W,0.4,1.0,0.6712328767123288,1.916180508608156,0.43940985797865095,1.4155251141552512,31.587261199951172,0.07211703470308486
COMPAS,RandomForest,label,std,438,DiRARTE-W,0.5,1.0,0.769406392694064,2.141781721396077,0.43822540043580954,1.4885844748858446,31.587261199951172,0.07211703470308486
COMPAS,RandomForest,label,std,438,DiRARTE-X,0.04,1.0,0.2237442922374429,1.4569706651669319,0.455098678771046,1.454337899543379,33.09281897544861,0.07555438122248541
COMPAS,RandomForest,label,std,438,DiRARTE-X,0.08,1.0,0.3059360730593607,1.6281424952772192,0.4504976569364394,1.4383561643835612,33.09281897544861,0.07555438122248541
COMPAS,RandomForest,label,std,438,DiRARTE-X,0.12,1.0,0.3789954337899543,1.7934927227523885,0.4421072853292296,1.484018264840183,33.09281897544861,0.07555438122248541
COMPAS,RandomForest,label,std,438,DiRARTE-X,0.16,1.0,0.4132420091324201,1.9231590395509204,0.4419571452133967,1.5091324200913243,33.09281897544861,0.07555438122248541
COMPAS,RandomForest,label,std,438,DiRARTE-X,0.2,1.0,0.4589041095890411,2.0291426443721905,0.43921060388135685,1.5433789954337898,33.09281897544861,0.07555438122248541
COMPAS,RandomForest,label,std,405,Baseline,0.0,1.0,0.044444444444444446,1.2778405518608014,0.4617600151919322,1.3382716049382715,30.158248901367188,0.0744648121021412
COMPAS,RandomForest,label,std,405,RobX,0.5,1.0,0.12839506172839507,1.8872178809594493,0.4450675580708502,2.083950617283951,166.65156197547913,0.4114853382110596
COMPAS,RandomForest,label,std,405,RobX,0.525,1.0,0.34814814814814815,2.482272151937595,0.4420628546755855,2.3925925925925924,166.65156197547913,0.4114853382110596
COMPAS,RandomForest,label,std,405,RobX,0.55,0.9901234567901235,0.5358024691358024,2.8974388789177663,0.43985078260563437,2.6134663341645883,166.65156197547913,0.4114853382110596
COMPAS,RandomForest,label,std,405,RobX,0.575,0.9827160493827161,0.7012345679012346,3.1563144397172853,0.4370157149127564,2.71608040201005,166.65156197547913,0.4114853382110596
COMPAS,RandomForest,label,std,405,RobX,0.6,0.9555555555555556,0.8617283950617284,3.3578164293790564,0.432080799152406,2.749354005167959,166.65156197547913,0.4114853382110596
COMPAS,RandomForest,label,std,405,BetaRobust,0.7,1.0,0.056790123456790124,1.5110137417342755,0.4441625947195261,1.4049382716049383,98.20093894004822,0.24247145417295857
COMPAS,RandomForest,label,std,405,BetaRobust,0.75,1.0,0.0691358024691358,1.568815538799589,0.44367844619551317,1.459259259259259,98.20093894004822,0.24247145417295857
COMPAS,RandomForest,label,std,405,BetaRobust,0.8,1.0,0.08395061728395062,1.5962891346977308,0.4438827075598617,1.4691358024691357,98.20093894004822,0.24247145417295857
COMPAS,RandomForest,label,std,405,BetaRobust,0.85,1.0,0.12098765432098765,1.652370035267073,0.44404172277090415,1.4617283950617281,98.20093894004822,0.24247145417295857
COMPAS,RandomForest,label,std,405,BetaRobust,0.9,1.0,0.13580246913580246,1.7146718756785824,0.44207398945578097,1.45679012345679,98.20093894004822,0.24247145417295857
COMPAS,RandomForest,label,std,405,DiRARTE-W,0.1,1.0,0.09876543209876543,1.5559016881878596,0.45017460907709317,1.441975308641975,30.340123891830444,0.07491388615266777
COMPAS,RandomForest,label,std,405,DiRARTE-W,0.2,1.0,0.1728395061728395,1.813769061136621,0.44413802936670843,1.4888888888888887,30.340123891830444,0.07491388615266777
COMPAS,RandomForest,label,std,405,DiRARTE-W,0.3,1.0,0.42962962962962964,2.106374462181165,0.4402225436317,1.577777777777778,30.340123891830444,0.07491388615266777
COMPAS,RandomForest,label,std,405,DiRARTE-W,0.4,1.0,0.4691358024691358,2.3907617287972975,0.4325242157102529,1.6296296296296298,30.340123891830444,0.07491388615266777
COMPAS,RandomForest,label,std,405,DiRARTE-W,0.5,1.0,0.6197530864197531,2.6770220921111316,0.42419686703260256,1.6864197530864198,30.340123891830444,0.07491388615266777
COMPAS,RandomForest,label,std,405,DiRARTE-X,0.04,1.0,0.1259259259259259,1.7799387360409733,0.4433391975074472,1.4617283950617286,31.825928926467896,0.07858254055917999
COMPAS,RandomForest,label,std,405,DiRARTE-X,0.08,1.0,0.20493827160493827,1.9864055654196604,0.44429689631800784,1.5604938271604938,31.825928926467896,0.07858254055917999
COMPAS,RandomForest,label,std,405,DiRARTE-X,0.12,1.0,0.2716049382716049,2.169408333480871,0.43871232249910264,1.6148148148148147,31.825928926467896,0.07858254055917999
COMPAS,RandomForest,label,std,405,DiRARTE-X,0.16,1.0,0.23209876543209876,2.338006279807296,0.4318459566739575,1.6123456790123454,31.825928926467896,0.07858254055917999
COMPAS,RandomForest,label,std,405,DiRARTE-X,0.2,1.0,0.29876543209876544,2.4251437201243378,0.42902398134675546,1.6296296296296295,31.825928926467896,0.07858254055917999
COMPAS,RandomForest,label,std,381,Baseline,0.0,1.0,0.08398950131233596,1.1437132474864973,0.47002024991232055,1.3359580052493436,29.608304977416992,0.07771208655490024
COMPAS,RandomForest,label,std,381,RobX,0.5,1.0,0.12335958005249344,1.8980496110288008,0.4516072952021054,2.068241469816273,158.78663802146912,0.41676282945267484
COMPAS,RandomForest,label,std,381,RobX,0.525,0.9973753280839895,0.23097112860892388,2.4978906500371663,0.4452017352147285,2.265789473684211,158.78663802146912,0.41676282945267484
COMPAS,RandomForest,label,std,381,RobX,0.55,0.9921259842519685,0.3805774278215223,2.973845450339933,0.4415384455378247,2.544973544973545,158.78663802146912,0.41676282945267484
COMPAS,RandomForest,label,std,381,RobX,0.575,0.994750656167979,0.5853018372703412,3.212499680168942,0.43540013568269337,2.4775725593667546,158.78663802146912,0.41676282945267484
COMPAS,RandomForest,label,std,381,RobX,0.6,0.9816272965879265,0.7349081364829396,3.32460441345302,0.42938906997874526,2.409090909090909,158.78663802146912,0.41676282945267484
COMPAS,RandomForest,label,std,381,BetaRobust,0.7,1.0,0.11548556430446194,1.5023598554948114,0.46226671870243075,1.5354330708661417,104.5688362121582,0.2744588876959533
COMPAS,RandomForest,label,std,381,BetaRobust,0.75,1.0,0.10498687664041995,1.570520371697368,0.4607206697250053,1.6272965879265093,104.5688362121582,0.2744588876959533
COMPAS,RandomForest,label,std,381,BetaRobust,0.8,1.0,0.11286089238845144,1.6096906453580246,0.4594859898239128,1.635170603674541,104.5688362121582,0.2744588876959533
COMPAS,RandomForest,label,std,381,BetaRobust,0.85,1.0,0.13910761154855644,1.6899124825946426,0.4562900356931645,1.6824146981627297,104.5688362121582,0.2744588876959533
